후반 3분 아크 서클 정면에서 부치니치의 강한 슈팅과 후반 11분 로드리고 타데이의 슈팅이 잇달아 판 더 사르 골키퍼의 선방에 막혔다 .	O NOH-B O O O PER-B O O O NOH-B PER-B PER-I O O PER-B PER-I PER-I O O O O 
청운중 김명만 감독 '최선을 다해준 선수들, 고맙다'	ORG-B PER-B O O O O O 
김명만 감독은 “중학생들이다 보니 아직 성숙미가 떨어져 바람을 안고 경기를 하면 불리함을 느낄 수밖에 없다 . ”라며 “지고 있다가도 역전을 할 수 있을 것이라고 아이들을 믿었다 .	PER-B O O O O O O O O O O O O O O O O O O O O O O O O O O 
[플라마] 전남 드래곤즈가 천신만고 끝에 올 시즌 첫 승을 거뒀다 .	O ORG-B ORG-I O O O O O O O O 
헤어나올 수 없을 것만 같았던 무승의 늪에서 빠져나온 것만으로도 박항서 감독과 전남 선수들에게는 의미가 큰 승리였다 .	O O O O O O O O O PER-B O ORG-B O O O O O 
올 시즌 개막후 계속해서 지적되었던 전남의 문제점이 되풀이되었던 경기였고, 어찌 보면 세트 피스에서 빛을 발한 시몬의 개인 능력이 전남에 첫 승을 선물했다는 느낌이 더 강했다 .	O O O O O ORG-B O O O O O O O O O PER-B O O O O O O O O O O 
우규민이 지난해 리그에서 두 번째로 많은 30세이브를 거뒀음에도 불안한 마무리의 대명사처럼 불리는 이유도 바로 지나치게 많은 블론세이브 때문이다 .	PER-B O O O O O NOH-B O O O O O O O O O O O O 
우규민은 지난해 9이닝당 평균 3개의 삼진을 잡아냈다 .	PER-B O NOH-B O NOH-B O O O 
그러나 LG가 우규민의 보직을 바꿀 가능성은 거의 없다 .	O ORG-B PER-B O O O O O O 
다시 말하면 LG는 우규민이 나타나기 전까지 안정된 마무리 없이 4년을 보냈다는 것을 의미한다 .	O O ORG-B PER-B O O O O O NOH-B O O O O 
한기주 (KIA)가 17번, 오승환이 16번, 정대현 (SK)이 15번이었으며 구대성 (한화)이 10번, 정재훈 (두산)은 8번이었다 .	PER-B ORG-B NOH-B PER-B NOH-B PER-B ORG-B NOH-B PER-B ORG-B NOH-B PER-B ORG-B NOH-B O 
우규민은 삼진이 아닌 땅볼이나 병살을 유도해 9이닝당 9.65개의 삼진을 잡아낸 오승환과 비슷한 위기관리 능력을 나타낸 것이다 .	PER-B O O O O O NOH-B NOH-B O O PER-B O O O O O O 
2006년 5월 11일 잠실 LG대 삼성전 .	DAT-B DAT-I DAT-I LOC-B POH-B POH-I O 
우규민은 분명히 좋은 마무리투수다 .	PER-B O O O O 
이상민-강혁-이정석은 모두 두자릿수 득점을 올렸고 삼성은 팀 어시스트에서 20-8로, 팀 속공에서 5-1로 앞섰다 .	PER-B O NOH-B O O ORG-B O O NOH-B O O NOH-B O O 
삼성은 달랐다 .	ORG-B O O 
반면, KCC에는 백코트 해결사가 없었다 .	O ORG-B O O O O 
과거 이상민이 담당했던 역할이다 .	O PER-B O O O 
이로써 이번 시즌 챔피언스리그 4강은 하루전 미리 진출했던 첼시 FC와 리버풀 FC를 비롯해 맨체스터 유나이티드와 FC 바르셀로나가 차지하게 됐다 .	O O O POH-B NOH-B O O O ORG-B ORG-I ORG-B ORG-I O ORG-B ORG-I ORG-B ORG-I O O O 
FC 바르셀로나가 최근 상처 투성인 상태지만 조금씩 예전의 힘을 찾아가고 있다는 점에서 흥미로운 대결이 예상된다 .	ORG-B ORG-I O O O O O O O O O O O O O O 
퍼거슨 감독이 이끄는 맨유는 10일 (이하 한국 시간) 영국 맨체스터 올드트레포드에서 열린 AS로마와의 2008-09시즌 UEFA 챔피언스리그 8강 2차전에서 1-0으로 승리해 1차전 승리에 이어 2연승으로 4강행 티켓을 획득했다 .	PER-B O O ORG-B DAT-B O LOC-B O LOC-B LOC-B LOC-I O ORG-B DUR-B POH-B POH-I NOH-B NOH-B NOH-B O NOH-B O O NOH-B NOH-B O O O 
브라운은 정확히 공을 걷어냈지만 주심은 페널티킥을 선언했다"는 말로 주심의 판정에 대한 불만도 덧붙였다 .	PER-B O O O O O O O O O O O O O 
'2001년 독일 진출 적응 실패	O LOC-B O O O 
미들스브러의 가레스 사우스게이트 감독은 10일 (이하 한국시간) 영국 미들스브러의 지역지인 '이브닝 가제트'와의 인터뷰를 통해 "이동국은 우리가 기대했던 모습을 보여주지 못했고 앞으로 어떤 기회가 주어질지 어렵다"고 말했다 .	ORG-B PER-B PER-I O DAT-B O LOC-B ORG-B ORG-I O POH-B POH-I O O O O O O O O O O O O O O O 
이동국은 지난 1998년 프랑스월드컵에서 당시 최연소 국가대표에 선발되며 기대주로 떠올랐다 .	PER-B O DAT-B POH-B O O O O O O O 
월드컵 본선 진출 명단 탈락의 아쉬움을 뒤로 하고 그 해 아시안게임에서 병역혜택과 금메달을 목표로 뛰었지만 이란과의 4강에서 승부차기에 패해 눈물을 머금고 군에 입대했다 .	O O O O O O O O O O O O O O O ORG-B NOH-B O O O O O O O 
잉글랜드 진출 첫 해인 2006-07시즌 12경기에 출전한 이동국은 2007년 8월 노스햄튼 (3부)과의 칼링컵 2라운드에 선발 출전해 데뷔 첫 골을 기록했다 .	LOC-B O O O DUR-B NOH-B O PER-B DAT-B DAT-I ORG-B NOH-B POH-B NOH-B O O O O O O O 
하지만 사우스게이트 감독의 사실상 결별 발언으로 인해 미들스브러를 떠나 잉글랜드 잔류 역시 쉽지 않게 됐다 .	O PER-B O O O O O ORG-B O LOC-B O O O O O O 
특히 팀 동료이자 초중고 동기생 이근호 (23)와 함께 대구 주목받는 그는 "근호가 축하한다고 말했다 .	O O O O O PER-B NOH-B O O O O O O O O 
대표팀 예비명단에 선발 된 후 부모님께는 그 소식을 전하지 않았다는 하대성은 "어머니가 구단 홈페이지를 보고 먼저 연락을 하셨다 .	O O O O O O O O O O PER-B O O O O O O O O 
브라운은 초반 부진을 딛고 자신을 영입한 LG의 기대에 부응할 수 있을까 .	PER-B O O O O O ORG-B O O O O O 
김 감독은 "선발투수 브라운이 초반에 무너지는 바람에 힘든 경기를 할 수 밖에 없었다"며 "하지만 브라운이 원래 4월 성적이 안 좋다 .	PER-B O O PER-B O O O O O O O O O O PER-B O DAT-B O O O O 
또한 브라운은 지난 시즌 SK전에 4경기 등판 1승 2패 평균자책점 5.75, 히어로즈 전신격인 현대전에 4경기 1승 2패 평균자책점 4.24로 부진했다 .	O PER-B O O POH-B NOH-B O NOH-B NOH-B O NOH-B ORG-B O POH-B NOH-B NOH-B NOH-B O NOH-B O O 
LG와 삼성은 재계 라이벌이다 .	ORG-B ORG-B O O O 
그는 1999년 삼성에서 타율 .288 40홈런 98타점을 기록하며 이듬해에도 재계약에 성공했다 .	O DAT-B ORG-B O PNT-B NOH-B NOH-B O O O O O 
제 몫을 해냈던 타자와 달리 지난 시즌 LG가 영입했던 3번째 삼성표 외국인 선수 팀 하리칼라는 실망만 안겼다 .	O O O O O O O ORG-B O NOH-B ORG-B O O PER-B PER-I O O O 
▲ 브라운의 3시즌 4월 한 달간 성적	O PER-B NOH-B DAT-B DUR-B DUR-I O 
스포츠토토 온라인 발매사이트인 베트맨 (www.betman.co.kr)은 11일 (이하 한국 시간)부터 12일까지 벌어지는 국내 프로야구 4경기, 미국 프로야구 메이저리그 10경기 등 총 14경기를 대상으로 한 야구토토 승 1패 2회차 투표율 중간집계 결과 전체 참가자의 절반이 넘는 67.54%가 올 시즌 돌풍의 팀 롯데의 압승을 예상하고 있는 것으로 나타났다 .	POH-B O O POH-B POH-B LOC-B O LOC-B O DAT-B O O O NOH-B LOC-B O POH-B NOH-B O O NOH-B O O POH-B O NOH-B NOH-B O O O O O O O PNT-B O O O O ORG-B O O O O O O 
내셔널 리그 중부지구와 아메리칸 리그 서부지구에서 각각 1위를 달리고 있는 애리조나 (69.46%)와 LA에인절스 (57.25%)는 콜로라도 (14.36%)와 시애틀 (23.26%)을 상대로 2점차 이상의 손쉬운 승리를 거둘 것이라는 예상이 대다수를 차지했다 .	ORG-B ORG-I ORG-I ORG-B ORG-I ORG-I O NOH-B O O ORG-B PNT-B ORG-B PNT-B ORG-B PNT-B ORG-B PNT-B O NOH-B O O O O O O O O O 
▶ 경험과 체력을 파악한 후 실전에 적용할 것…동부 저득점대, 삼성 고득점대 베팅 플레이오프는 한 해 농사를 마무리 짓는 무대인 만큼 선수들에게 부담이 많다 .	O O O O O O O O O ORG-B O O O NOH-B NOH-I O O O O O O O O O 
실제로 동부는 3차례 치러진 KT&G와의 4강 플레이오프에서 평균 실점 79.3점을 기록하고 있다 .	O ORG-B NOH-B O ORG-B NOH-B O O O NOH-B O O O 
올시즌 팀의 붙박이 3번타자로 한단계 달라진 모습을 자신했던 고영민에게 출발부터 어려움이 닥쳤다 .	O O O NOH-B NOH-B O O O PER-B O O O O 
5경기서 타율 533 (15타수 8안타) 2타점 4득점 4도루를 기록한 고영민은 1할대까지 추락했던 타율을 어느새 2할대 중반까지 끌려올렸다 .	NOH-B O PNT-B NOH-B NOH-B NOH-B NOH-B NOH-B O PER-B PNT-B O O O PNT-B O O O 
이 이벤트 우승자 가운데 지금까지 마스터스에서 최고 성적을 올린 선수는 1993년에 2위를 차지한 레이 플로이드였다 .	O O O O O O O O O O DAT-B NOH-B O PER-B PER-I O 
"그랜드슬램, 우즈라면 가능"	O PER-B O 
[플라마] '위기 뒤 기회, 기회 뒤 위기'란 말은 야구에서만 통용되는 속설이 아니다 .	O O O O O O O O O O O O O 
그리고 따바레즈 밑에서 플레이 하던 김기동을 위로 올리기도 했다 .	O PER-B O O O PER-B O O O O 
상대 페널티박스 부근에서 잡았던 세 차례의 기회에서는 김기동과 박원재가 나누어 프리킥을 찼고, 조금 멀리 떨어진 두 차례의 기회는 조성환과 데닐손이 직접 처리했다 .	O O O O NOH-B NOH-I O PER-B PER-B O O O O O O NOH-B NOH-I O PER-B PER-B O O O 
앞으로 포항이 치러낼 경기들에서 포항은 따바레즈를 떠올리지 않을 수 있을까 ?	O ORG-B O O ORG-B PER-B O O O O O 
10일 새벽 (이하 한국 시각) 잉글랜드 맨체스터에 위치한 올드 트래포드에서 열린 '07/08 UEFA 챔피언스리그' 8강 두 번째 경기에서, 맨체스터 유나이티드가 AS 로마를 1-0으로 꺾고 1-2차전 합계 3-0으로 4강 진출에 성공했다 .	DAT-B O O LOC-B O LOC-B LOC-B O LOC-B LOC-I O O POH-B POH-I NOH-B O O O ORG-B ORG-I ORG-B ORG-I NOH-B O NOH-B O NOH-B NOH-B O O O 
더군다나 아스널 FC와의 경기는 다음주 월요일 자정에 펼쳐지는 경기라 체력적인 부담을 생각하지 않을 수 없었다 .	O ORG-B ORG-I O O DAT-B TIM-B O O O O O O O O O 
퍼거슨 감독은 C.호날두와 웨인 루니 그리고 폴 스콜스와 파트리스 에브라 등 주축 선수들 네 명을 벤치에서 쉬게 한 채 AS 로마를 상대했다 .	PER-B O PER-B PER-B PER-I O PER-B PER-I PER-B PER-I O O O NOH-B NOH-I O O O O ORG-B ORG-I O O 
에브라처럼 폭발적인 오버래핑은 보여주지 못했지만, 실베스트르는 주어진 수비 본연의 임무에 충실하며 AS 로마의 공세를 잘 막아냈다 .	PER-B O O O O PER-B O O O O O ORG-B ORG-I O O O O 
C.호날두와 루니 에브라 그리고 스콜스 같은 선수들에게 충분한 휴식을 줄 수 있었고, 부상에서 돌아온 팀에 합류한 실베스트르와 게리 네빌 같은 선수들에게는 경기 경험을 쌓게 했다 .	PER-B PER-B PER-B O PER-B O O O O O O O O O O O PER-B PER-B PER-I O O O O O O O 
아직 초반에 불과하지만 사상 첫 외국인 감독인 로이스터 감독이 만들어낸 변화는 롯데를 새로운 느낌의 팀으로 바꾸어 놓았다 .	O O O O O O O PER-B O O O ORG-B O O O O O O 
지난해 14.7% (626/4273)이었던 초구 공략 비율은 16.9% (53/313)로, 2구 공략은 18.3% (784/4273)에서 20.8% (65/313)로 높아졌다 .	O PNT-B PNT-B O O O PNT-B PNT-B NOH-B O PNT-B PNT-B PNT-B PNT-B O O 
롯데는 올시즌 지고 있을 때 타율이 이기고 있을 때 타율보다 크게 높아지는 경향을 보이고 있다 .	ORG-B O O O O O O O O O O O O O O O 
미국 시장에 진출해있는 한국 게임사를 살펴보면 국내 중상위권 게임사들은 모두 포함돼 있다고 해도 과언이 아니다 .	LOC-B O O LOC-B O O O O O O O O O O O O 
게다가 미국 게임 시장의 대부분을 온라인 게임이 아닌 콘솔 게임이 차지하고 있으며, 온라인 게임의 비중이 계속 커지고 있음을 감안하면 온라인 게임 시장 규모가 얼마나 더 성장할지 짐작하기도 힘들다 .	O LOC-B O O O O O O O O O O O O O O O O O O O O O O O O O O O 
이렇게 미국이 글로벌 진출의 교두보 역할을 하기 때문에 넥슨, 그라비티, 엔씨 등은 미국에 개발사를 세워 로컬라이즈 작업 뿐만 아니라 서양인의 취향에 맞는 콘텐츠를 생산하기 위해 노력하고 있다 .	O LOC-B O O O O O O ORG-B ORG-B ORG-B O LOC-B O O O O O O O O O O O O O O O 
아시아 취향이 강한 편인 메이플스토리나 마비노기의 경우에서도 알 수 있듯이 성공 여부는 취향보다는 재미가 절대적인 영향을 주지만 현지 취향에 맞는 로컬라이즈가 더해진다면 성공 확률이 더욱 높아진다 .	LOC-B O O O POH-B POH-B O O O O O O O O O O O O O O O O O O O O O 
다음은 박지성과 일문입답 .	O PER-B O O 
어느 누구도 바르셀로나를 약하다고는 생각하지 않는다 .	O O ORG-B O O O O 
김재박 감독이 답을 못찾고 있다 .	PER-B O O O O O 
SK가 무난하게 이길 것이다 .	ORG-B O O O O 
KIA는 수준높은 전력 구성에도 불구하고 초반 고전하고 있다 .	ORG-B O O O O O O O O 
보스턴의 승리가 유력하다 .	ORG-B O O O 
메이저리그 정상급 팀 뉴욕 메츠는 추락을 하고 있다 .	O O O ORG-B ORG-I O O O O 
휴스턴의 3할 승률은 에이스급 투수의 등판 아니고서는 이기기 힘든 전력이라는 것이다 .	ORG-B PNT-B O O O O O O O O O O 
애리조나는 마운드가 높아 안정적인 흐름인데다 .	ORG-B O O O O O 
●14경기 LA 다저스 - 샌디에이고 [추천]1 [도전]패	O ORG-B ORG-I O ORG-B O O 
- 박지성, AS 로마전 풀타임 출장	O PER-B POH-B POH-I O O 
지난 2일 1차전에 이어 챔피언스리그 2경기 연속 풀타임 출장이었고, 카를로스 테베스가 결승골을 기록한 맨유는 1차전 (2-0승) 포함 합계 3-0으로 4강에 진출했다 .	O DAT-B NOH-B O POH-B NOH-B O O O PER-B PER-I O O ORG-B NOH-B NOH-B O O NOH-B NOH-B O O 
박지성-테베스- 긱스 스리톱이 앞장선 맨유는 오언 하그리브스, 마이클 캐릭, 안데르손 등 맨유가 자랑하는 두터운 미드필드진이 든든하게 이들을 받치면서 어렵지 않게 8강 문턱을 넘어섰다 .	PER-B PER-B O O ORG-B PER-B PER-I PER-B PER-I PER-B O ORG-B O O O O O O O O NOH-B O O O 
테베스는 박지성과 같은 7점이었다 .	PER-B PER-B O NOH-B O 
☞박지성, '퍼거슨 감독이 신뢰하는 이유' 입증	O O O O O O 
이광재 6점 .	PER-B NOH-B O 
[단독취재] 챔프4강 이끈 박지성 "오늘 골을 넣었어야 했다"	O O O PER-B O O O O 
보탬이 돼 기쁘다“며 3년 만에 자력으로 일궈낸 4강 진출에 한껏 고무된 듯 보였다 .	O O O NOH-B O O O NOH-B O O O O O O 
이날 오른쪽 미드필더로 선발출전한 박지성은 전반 6분만에 페널티지역 왼쪽에서 회심의 왼발슛으로 맨유의 첫 공격 포문을 열었지만 골문을 빗겨갔고 .	O O O O PER-B O NOH-B O O O O ORG-B O O O O O O O 
영국 방송 ‘스카이스포츠’는 박지성에게 결승골을 터뜨린 테베스와 동급인 평점 7점을 주며 호평했다 .	LOC-B O POH-B PER-B O O PER-B O O NOH-B O O O 
롯데 돌풍의 중심에는 이대호와 가르시아가 있다 .	ORG-B O O PER-B PER-B O O 
대구 대전 잠실 사직 등 구장을 가리지 않고 타구를 넘기는 힘을 보여주고 있다 .	LOC-B LOC-B LOC-B LOC-B O O O O O O O O O O 
과연 1990년부터 1992년까지 세차례나 홈런왕을 차지했던 장종훈 코치의 타격 비법이 이들에게도 통할지 관심이 모아지고 있다 .	O DUR-B DUR-I NOH-B O O PER-B O O O O O O O O O 
바로 역대 최다 홈런 기록 (340개)으로 한화 장종훈 코치의 기록을 사정권에 두고 있다 .	O O O O O NOH-B ORG-B PER-B O O O O O O 
잠실을 홈구장으로 사용하는 LG 두산 소속으로 홈런왕을 차지한 경우는 2차례로 OB 소속의 김상호 (1995년)와 타이론 우즈 (1998년)가 각각 한차례씩 기록했을 뿐이다 .	LOC-B O O ORG-B ORG-B O O O O NOH-B O O PER-B DAT-B PER-B PER-I DAT-B O NOH-B O O O 
야쿠르트의 임창용이 개점 휴업상태다 .	ORG-B PER-B O O O 
다만 임창용이 강속구를 과시할 타이밍이 안 나와 답답한 형국이다 .	O PER-B O O O O O O O O 
임창용과 똑같이 2세이브를 기록하고 있는 크루는 우완정통파 투수로 얼마전 157㎞를 던져 화제가 됐다 .	PER-B O NOH-B O O PER-B O O O NOH-B O O O O 
역시 원주 동부는 ‘두 날개’로 날아야 강했다 .	O ORG-B ORG-I NOH-B NOH-I O O O 
특히 KT＆G가 맹렬히 추격한 3쿼터에 혼자서 11점을 집중시켰다 .	O ORG-B O O NOH-B O NOH-B O O 
[스포츠서울 김영주골프여자오픈] 프로암 이모저모	POH-B POH-I POH-B O 
송보배와 우승경쟁을 펼칠 신지애도 올해부터 호흡을 맞추고 있는 베테랑 캐디 딘 허든과 함께 이번 개막전을 치를 예정이다 .	PER-B O O PER-B O O O O O O PER-B PER-I O O O O O O 
곽태휘는 지난달 8일 포항과 개막전에서 발목을 다쳐 교체됐다 .	PER-B O DAT-B ORG-B O O O O O 
지난 6일 성남과 원정경기에서는 수비진의 붕괴로 0-4로 대패했다 .	O DAT-B ORG-B O O O NOH-B O O 
－박지성의 오늘 플레이를 평가한다면 .	O O O O O 
정대영 불참, 여대표팀 9일 소집	O O O DAT-B O 
이번 예선전에는 한국 태국 카자흐스탄 일본 (주최국 · 이상 아시아예선) 세르비아 폴란드 도미니카 푸에르도리코 등 8개국이 참가한 가운데 상위 1개국, 아시아지역 상위 1개국, 나머지 국가 가운데 상위 2개국 등 4장의 올림픽 본선 출전권이 주어진다 .	O O ORG-B ORG-B ORG-B ORG-B O O O LOC-B ORG-B ORG-B ORG-B ORG-B O NOH-B O O O NOH-B LOC-B O NOH-B O O O O NOH-B O NOH-B O O O O O 
KIA는 탄탄한 선발진을 보유하고 있으면서도 타선 침체로 공동 5위에 머물러 있다 .	ORG-B O O O O O O O NOH-B O O O 
이날 훈련을 위해 광주구장을 찾은 SK 투수 조영민에게 반갑게 인사를 건넨 최희섭은 “내일은 나오겠네 ?	O O O LOC-B O ORG-B O PER-B O O O PER-B O O O 
” 사생활 문제와 부상으로 그라운드를 떠났다가 70일만에 복귀한 포항 황재원 (27)이 포항팬 앞에 깊은 사과와 함께 선전을 다짐했다 .	O O O O O O NOH-B O ORG-B PER-B NOH-B O O O O O O O O 
김동규씨는 ‘오늘 좋은 경기 보여줘 기분이 좋습니다 .	PER-B O O O O O O O 
역대 파3 콘테스트 우승자 중 마스터스에서 최고 성적을 올린 선수는 1993년에 준우승한 레이먼드 플로이드였다 .	O NOH-B O O O O O O O O DAT-B O PER-B PER-I O 
어니 엘스 (남아공)도 “우즈는 이전에도 4개 메이저대회를 연속 우승한 적이 있다 .	PER-B PER-I LOC-B PER-B O NOH-B O O O O O O 
과연 ‘태권브이’와 발음이 비슷한 이 신발이 나이키의 용품후원을 받는 한국 태권도 대표팀에게 ‘금메달 도우미’가 되어줄 수 있을까 .	O PER-B O O O O ORG-B O O ORG-B ORG-I ORG-I O O O O O O 
일단 흐름은 동부 페이스다 .	O O ORG-B O O 
반대로 KT＆G에 3차전에서 3점슛을 13개나 얻어맞은 게 부담이 됐다 .	O ORG-B NOH-B NOH-B NOH-B O O O O O 
전반 KT＆G 40점대 .	O ORG-B NOH-B O 
박지성이 스포츠서울 취재진을 확인하고 다가오는 순간 .	PER-B POH-B O O O O O 
박지성은 자신감 넘치는 웃음을 지어보이며 “맨체스터다 .	PER-B O O O O ORG-B O 
2002년 말 일본 교토 퍼플상가를 떠난 지 5년이 넘는 시간이 흘렀지만 박지성의 일본어 실력은 여전했다 .	DAT-B O LOC-B LOC-B LOC-I O O DUR-B O O O PER-B O O O O 
오랜 시간 골프업계에서 일하면서 쌓은 다양한 경험을 바탕으로 제피로스골프클럽을 신흥 명문으로 발돋움시키고 있는 정 사장은 “이번 개막전을 통해 제피로스골프클럽의 아름다움이 널리 알려졌으면 좋겠다”고 말했다 .	O O O O O O O O ORG-B O O O O NOH-B O O O O ORG-B O O O O O O 
－제피로스골프클럽이 지난 해 제주도 골프장 중 홀당 내장객수 1위를 기록했는데 비결이 있나요 .	O O O LOC-B O O O O NOH-B O O O O 
●E조 3차전 창춘 야타이 (중국) 1-0 포항 스틸러스, 빈증FC (베트남) 1-2 애들레이드 유나이티드 (호주)	O NOH-B ORG-B ORG-I LOC-B NOH-B ORG-B ORG-I ORG-B LOC-B NOH-B ORG-B ORG-I LOC-B 
스포츠서울 김영주골프 여자오픈은 KLPGA대회 공식 개막전 .	POH-B POH-I POH-I POH-B O O O 
이어 네빌은 "지난 시즌엔 중요한 경기들을 함께하지 못했다 . "라고 말한 뒤, "이번 시즌엔 끝까지 팀에 남아서 마무리를 함께하고 싶다 . "라는 소망을 드러내기도 했다 .	O PER-B O O O O O O O O O O O O O O O O O O O O O O O O 
오는 5월 플라마가 축구공화국이란 이름으로 새롭게 태어납니다 !	O DAT-B POH-B POH-B O O O O 
원톱으로 주로 나섰던 토티는 정통 골잡이가 아니다 .	O O O PER-B O O O O 
그리고 이 중원 싸움에서 박지성은 제 역할을 톡톡히 해내며 맨유의 승리를 뒷받침했다 .	O O O O PER-B O O O O ORG-B O O O 
박지성이 모기처럼 수비 깊숙히까지 달려들어 만시니를 시종일관 괴롭혔기 때문이다 .	PER-B O O O O PER-B O O O O 
챔피언스리그 8강전같이 큰 무대에 '박지성 카드'를 꺼내든 알렉스 퍼거슨 감독 .	POH-B NOH-B O O O O O PER-B PER-I O O 
박지성 자신이 경기 후 인터뷰에서 말한 것처럼 문전 앞에서도 집중력과 결정력을 갖춰야 한다 .	PER-B O O O O O O O O O O O O O 
그는 "터키는 외국인 선수기용에 제한이 있다 .	O O O O O O O 
올 시즌 현재 (4월 9일 기준) 11경기를 소화한 이승엽 (32 · 요미우리 자이언츠)의 초라한 성적표다 .	O O O DAT-B DAT-I O NOH-B O PER-B NOH-B O ORG-B ORG-I O O O 
올해 2.5억엔) 그래서일까 .	O MNY-B O O 
최근 3년 기준 (올 시즌 시작 전) 일본 프로야구 홈런 1위는 120개의 타이론 우즈 (주니치 드래곤즈)다 .	O NOH-B O O O O O LOC-B O O NOH-B NOH-B PER-B PER-I ORG-B ORG-I O 
스팔레티 감독이 이끄는 맨유는 10일 (이하 한국시간) 영국 맨체스터 올드트레포드에서 열린 2007-08시즌 유럽축구연맹 (UEFA) 챔피언스리그 8강 2차전에서 카를로스 테베스의 결승 헤딩골을 허용해 0-1로 패했다 .	PER-B O O ORG-B DAT-B O LOC-B LOC-B LOC-B LOC-I O DUR-B POH-B POH-I POH-I NOH-B NOH-B PER-B PER-I O O O NOH-B O O 
스팔레티 감독은 '대회 우승팀'에 대한 질문에는 "맨유는 정말 강한 팀이다 .	PER-B O O O O O O O O O O 
BBC에서 팬들이 부여하고 있는 평점에서도 양팀을 통틀어 유일하게 8점을 넘기며 그 활약을 인정받고 있다 .	POH-B O O O O NOH-B O O NOH-B O O O O O O 
이번 수원과의 정규리그 5라운드 경기는 전국 3,000여 곳에 이르는 24시간 편의점인 GS25와 FC서울 홈페이지 (www.fcseoul.com)에서 경기시간 4시간 전까지 예매가 가능하다 .	O ORG-B O NOH-B O O NOH-B NOH-I O DUR-B O ORG-B ORG-B O POH-B O DUR-B O O O O 
특히 귀네슈 감독은 그 어느 때보다 선수들을 독려하며 훈련 하나 하나에 신중을 기하고 집중하는 모습을 보였다 .	O PER-B O O O O O O O O O O O O O O O 
▲훈련중인 정조국, 뒤에는 이민성이 보인다	O PER-B O PER-B O 
이번 시축은 지적발달 장애라는 어려운 역경을 딛고 중학 수영선수로 활약하고 있는 이승훈 군과 따뜻한 부성애를 통해 아들과 함께 어려움을 헤쳐 나가는 가수 이상우 씨의 모습을 통해 스포츠만이 느낄 수 있는 감동을 많은 축구팬들과 함께 나누기 위해 마련됐다 .	O O O O O O O O O O O PER-B O O O O O O O O O O PER-B O O O O O O O O O O O O O O O 
서울 !	LOC-B O 
테베즈의 이적사태 배경과 교훈	PER-B O O O 
먼저, 테베즈의 계약 배경을 살펴볼 필요가 있다 .	O PER-B O O O O O O 
맨체스터 유나이티드는 07/08시즌을 앞두고 테베스의 영입에 본격적으로 뛰어든다 .	ORG-B ORG-I DUR-B O PER-B O O O O 
선수도 잃고 막대한 벌금도 물어야 했던 웨스트햄으로서는 무엇하나 건지지도 못하고 이번 테베스 이적사태의 최대 희생양이 되고만 셈이다 .	O O O O O O ORG-B O O O O PER-B O O O O O O 
경기 후 데로시는 '레이'와의 인터뷰에서 "경기가 끝나고 페널티킥을 실축한 것에 대해 서포터에게 사죄했다 .	O O PER-B O O O O O O O O O O O 
뉴올리언스, 시즌 팀 최다승…피닉스, 샌안토니오 제압	ORG-B O O O ORG-B O 
뉴올리언스는 4번의 잔여경기를 남겨두고 있고 오는 12일 컨퍼런스 3위인 LA 레이커스 (53승25패)와 중요한 일전을 벌인다 .	ORG-B NOH-B O O O O DAT-B O NOH-B ORG-B ORG-I NOH-B O O O O 
레이커스와 동률을 이뤘지만 맞대결 전적서 앞서있어 나란히 2-3위에 랭크됐다 .	ORG-B O O O O O O NOH-B O O 
[한들의 친구 야구] 박찬호의 노련미, ‘고의 만루책’	O O O PER-B O O O 
박찬호는 허드슨에게 좀처럼 승부를 하지 않았습니다 .	PER-B PER-B O O O O O 
일견 등판하자마자 박찬호가 제구력이 흔들려 포볼을 내준 것 같았지만 전혀 그런 것이 아니었습니다 .	O O PER-B O O O O O O O O O O O 
결국 박찬호는 버크에게 초구 94마일 패스트볼로 헛스윙을 유도한 뒤 87마일 슬라이더로 2루 플라이를 솎아내며 거뜬히 위기를 넘겼습니다 .	O PER-B PER-B O NOH-B O O O O NOH-B O NOH-B O O O O O O 
팽팽하던 1세트를 승리로 이끈 쪽은 현대캐피탈이었다 .	O NOH-B O O O ORG-B O 
초반부터 근소하게 나마 앞서나간 현대캐피탈은 11-10에서 신선호의 속공을 시작으로 연속 3점을 뽑아내면서 점수차를 벌렸다 .	O O O O ORG-B NOH-B PER-B O O O NOH-B O O O O 
마지막 순간 환하게 웃은 쪽은 삼성화재였다 .	O O O O O ORG-B O 
분위기가 고조된 삼성화재는 초반 다소 고전했던 안젤코의 공격이 완전히 살아나면서 중반 이후 점수차를 벌려나갔다 .	O O ORG-B O O O PER-B O O O O O O O O 
때문에 안젤코는 챔프전을 앞두고 연습경기는 커녕 제대로 러닝도 하지 못한 채 1차전을 치러야 했다 .	O PER-B O O O O O O O O O NOH-B O O O 
양 팀 합쳐 80점이나 나는 대접전 속에서 안젤코는 3세트에만 공격 성공률 50%에 이르는 높은 결정력을 앞세워 14득점을 올려 삼성화재를 수렁에서 건졌다 .	NOH-B O O NOH-B O O O PER-B NOH-B O O PNT-B O O O O NOH-B O ORG-B O O O 
